# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -1103 0 24534 2068 11050829 3 ./openofficeorg3-template.png
DUPTYPE_WITHIN_SAME_TREE -1103 0 24534 2068 11050994 3 ./openofficeorg3.0-template.png
DUPTYPE_WITHIN_SAME_TREE -1103 0 24534 2068 11046871 3 ./ooo-template3.0.png
DUPTYPE_FIRST_OCCURRENCE 1070 0 24750 2068 11047833 3 ./network_fs.png
DUPTYPE_WITHIN_SAME_TREE -1070 0 24750 2068 11047011 3 ./nfs.png
DUPTYPE_WITHIN_SAME_TREE -1070 0 24750 2068 11053845 3 ./samba.png
DUPTYPE_FIRST_OCCURRENCE 9 0 24765 2068 11049981 3 ./Etermutilities-terminal.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11048857 3 ./utilities-terminal.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11046957 3 ./gnome-eterm.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11047931 3 ./xfce-terminal.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11053899 3 ./gnome-term.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11050991 3 ./Terminal.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11048869 3 ./lxterminal.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11050846 3 ./hotwire.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11052959 3 ./openterm.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11048878 3 ./tilda.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11046886 3 ./uxterm.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11046983 3 ./gnome-xterm.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11046931 3 ./terminal.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11047009 3 ./bash.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11048923 3 ./konsole.png
DUPTYPE_WITHIN_SAME_TREE -9 0 24765 2068 11048950 3 ./gnome-terminal.png
DUPTYPE_FIRST_OCCURRENCE 53 0 24966 2068 11048873 3 ./application-text.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11047830 3 ./txt2.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11048996 3 ./text-x-generic.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11049901 3 ./text-plain.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11049940 3 ./package_editors.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11051837 3 ./misc.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11052940 3 ./txt.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11047961 3 ./gnome-mime-text.png
DUPTYPE_WITHIN_SAME_TREE -53 0 24966 2068 11052861 3 ./gnome-mime-text-plain.png
DUPTYPE_FIRST_OCCURRENCE 214 0 25014 2068 11051860 3 ./audio-x-adpcm.png
DUPTYPE_WITHIN_SAME_TREE -214 0 25014 2068 11048937 3 ./audio-x-wav.png
DUPTYPE_FIRST_OCCURRENCE 432 0 25149 2068 11053902 3 ./folder-video.png
DUPTYPE_WITHIN_SAME_TREE -432 0 25149 2068 11048949 3 ./folder-videos.png
DUPTYPE_FIRST_OCCURRENCE 52 0 25180 2068 11047910 3 ./application-rtf.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11048977 3 ./text-richtext.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11053848 3 ./gnome-mime-application-x-tex.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11049017 3 ./gnome-mime-application-postscript.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11051909 3 ./application-x-m4.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11050006 3 ./applications-publishing.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11046967 3 ./document.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11047987 3 ./gnome-mime-application-x-gzpostscript.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11053896 3 ./gnome-mime-application-rtf.png
DUPTYPE_WITHIN_SAME_TREE -52 0 25180 2068 11046948 3 ./text-enriched.png
DUPTYPE_FIRST_OCCURRENCE 75 0 25191 2068 11051873 3 ./application-vnd.scribus.png
DUPTYPE_WITHIN_SAME_TREE -75 0 25191 2068 11052865 3 ./gnome-mime-application-x-scribus.png
DUPTYPE_WITHIN_SAME_TREE -75 0 25191 2068 11046981 3 ./application-x-scribus.png
DUPTYPE_WITHIN_SAME_TREE -75 0 25191 2068 11053797 3 ./gnome-mime-application-vnd.scribus.png
DUPTYPE_FIRST_OCCURRENCE 467 0 25206 2068 11047933 3 ./gdm.png
DUPTYPE_WITHIN_SAME_TREE -467 0 25206 2068 11047848 3 ./user_auth.png
DUPTYPE_FIRST_OCCURRENCE 414 0 25219 2068 11050836 3 ./folder-network.png
DUPTYPE_WITHIN_SAME_TREE -414 0 25219 2068 11050967 3 ./network.png
DUPTYPE_WITHIN_SAME_TREE -414 0 25219 2068 11046927 3 ./folder-remote-ftp.png
DUPTYPE_WITHIN_SAME_TREE -414 0 25219 2068 11051924 3 ./folder-remote-ssh.png
DUPTYPE_WITHIN_SAME_TREE -414 0 25219 2068 11052923 3 ./folder-remote.png
DUPTYPE_WITHIN_SAME_TREE -414 0 25219 2068 11048009 3 ./folder-remote-smb.png
DUPTYPE_WITHIN_SAME_TREE -414 0 25219 2068 11050973 3 ./user-share.png
DUPTYPE_WITHIN_SAME_TREE -414 0 25219 2068 11052842 3 ./folder-remote-nfs.png
DUPTYPE_FIRST_OCCURRENCE 29 0 25482 2068 11047925 3 ./adobe-flashplayer.png
DUPTYPE_WITHIN_SAME_TREE -29 0 25482 2068 11050870 3 ./flashplayer.png
DUPTYPE_FIRST_OCCURRENCE 1033 0 25872 2068 11053786 3 ./multimedia-player-apple-ipod-touch.png
DUPTYPE_WITHIN_SAME_TREE -1033 0 25872 2068 11053813 3 ./multimedia-player-ipod-touch.png
DUPTYPE_FIRST_OCCURRENCE 632 0 25976 2068 11050873 3 ./gnome-mime-text-x-c++.png
DUPTYPE_WITHIN_SAME_TREE -632 0 25976 2068 11046979 3 ./gnome-mime-text-x-c++src.png
DUPTYPE_WITHIN_SAME_TREE -632 0 25976 2068 11046816 3 ./text-x-c++src.png
DUPTYPE_WITHIN_SAME_TREE -632 0 25976 2068 11051977 3 ./text-x-c++.png
DUPTYPE_FIRST_OCCURRENCE 372 0 26027 2068 11053822 3 ./fedora-logo-icon.png
DUPTYPE_WITHIN_SAME_TREE -372 0 26027 2068 11048872 3 ./fedora-logo.png
DUPTYPE_WITHIN_SAME_TREE -372 0 26027 2068 11049915 3 ./start-here-fedora.png
DUPTYPE_FIRST_OCCURRENCE 621 0 26273 2068 11053008 3 ./gnome-mime-image-vnd.microsoft.icon.png
DUPTYPE_WITHIN_SAME_TREE -621 0 26273 2068 11051885 3 ./image-x-ico.png
DUPTYPE_WITHIN_SAME_TREE -621 0 26273 2068 11051942 3 ./image-vnd.microsoft.icon.png
DUPTYPE_WITHIN_SAME_TREE -621 0 26273 2068 11046952 3 ./image-x-icon.png
DUPTYPE_FIRST_OCCURRENCE 967 0 26282 2068 11050905 3 ./linguist.png
DUPTYPE_WITHIN_SAME_TREE -967 0 26282 2068 11047985 3 ./qtlinguist.png
DUPTYPE_FIRST_OCCURRENCE 641 0 26553 2068 11049001 3 ./gnome-mime-text-x-csharp.png
DUPTYPE_WITHIN_SAME_TREE -641 0 26553 2068 11046880 3 ./gnome-mime-text-x-source.png
DUPTYPE_WITHIN_SAME_TREE -641 0 26553 2068 11053799 3 ./stock_script.png
DUPTYPE_WITHIN_SAME_TREE -641 0 26553 2068 11047902 3 ./text-x-source.png
DUPTYPE_WITHIN_SAME_TREE -641 0 26553 2068 11049911 3 ./gnome-mime-text-x-makefile.png
DUPTYPE_FIRST_OCCURRENCE 736 0 26583 2068 11047926 3 ./gtk-network.png
DUPTYPE_WITHIN_SAME_TREE -736 0 26583 2068 11052852 3 ./network-workgroup.png
DUPTYPE_FIRST_OCCURRENCE 1550 0 26620 2068 11050985 3 ./xterm-color_32x32.png
DUPTYPE_WITHIN_SAME_TREE -1550 0 26620 2068 11049959 3 ./xterm_48x48.png
DUPTYPE_WITHIN_SAME_TREE -1550 0 26620 2068 11051884 3 ./xterm-color_48x48.png
DUPTYPE_WITHIN_SAME_TREE -1550 0 26620 2068 11047903 3 ./xterm_32x32.png
DUPTYPE_WITHIN_SAME_TREE -1550 0 26620 2068 11048885 3 ./xterm.png
DUPTYPE_FIRST_OCCURRENCE 635 0 26686 2068 11046950 3 ./gnome-mime-text-x-c.png
DUPTYPE_WITHIN_SAME_TREE -635 0 26686 2068 11047905 3 ./text-x-csrc.png
DUPTYPE_WITHIN_SAME_TREE -635 0 26686 2068 11049904 3 ./text-x-c.png
DUPTYPE_WITHIN_SAME_TREE -635 0 26686 2068 11049850 3 ./gnome-mime-text-x-csrc.png
DUPTYPE_FIRST_OCCURRENCE 91 0 26702 2068 11047819 3 ./application-x-class-file.png
DUPTYPE_WITHIN_SAME_TREE -91 0 26702 2068 11046865 3 ./text-x-java-source.png
DUPTYPE_WITHIN_SAME_TREE -91 0 26702 2068 11047825 3 ./text-x-java.png
DUPTYPE_WITHIN_SAME_TREE -91 0 26702 2068 11051925 3 ./gnome-mime-text-x-java.png
DUPTYPE_WITHIN_SAME_TREE -91 0 26702 2068 11049998 3 ./application-x-java.png
DUPTYPE_WITHIN_SAME_TREE -91 0 26702 2068 11049939 3 ./gnome-mime-application-x-java.png
DUPTYPE_WITHIN_SAME_TREE -91 0 26702 2068 11052974 3 ./gnome-mime-text-x-java-source.png
DUPTYPE_WITHIN_SAME_TREE -91 0 26702 2068 11053800 3 ./gnome-mime-application-x-class-file.png
DUPTYPE_FIRST_OCCURRENCE 453 0 26791 2068 11049992 3 ./frugalware-logo.png
DUPTYPE_WITHIN_SAME_TREE -453 0 26791 2068 11048871 3 ./start-here-frugalware.png
DUPTYPE_FIRST_OCCURRENCE 520 0 26860 2068 11053761 3 ./gnome-klotski.png
DUPTYPE_WITHIN_SAME_TREE -520 0 26860 2068 11048963 3 ./ksquares.png
DUPTYPE_FIRST_OCCURRENCE 1287 0 26890 2068 11053808 3 ./spotify-client.png
DUPTYPE_WITHIN_SAME_TREE -1287 0 26890 2068 11049908 3 ./spotify-linux-48x48.png
DUPTYPE_WITHIN_SAME_TREE -1287 0 26890 2068 11050926 3 ./spotify.png
DUPTYPE_WITHIN_SAME_TREE -1287 0 26890 2068 11053790 3 ./spotify-linux.png
DUPTYPE_FIRST_OCCURRENCE 724 0 26944 2068 11046924 3 ./gpodder.png
DUPTYPE_WITHIN_SAME_TREE -724 0 26944 2068 11049889 3 ./view-services-gpodder-amarok.png
DUPTYPE_WITHIN_SAME_TREE -724 0 26944 2068 11053823 3 ./podcast.png
DUPTYPE_WITHIN_SAME_TREE -724 0 26944 2068 11049936 3 ./podcast-amarok.png
DUPTYPE_FIRST_OCCURRENCE 192 0 26987 2068 11052849 3 ./archlinux-logo.png
DUPTYPE_WITHIN_SAME_TREE -192 0 26987 2068 11046912 3 ./start-here-archlinux.png
DUPTYPE_FIRST_OCCURRENCE 273 0 27226 2068 11049892 3 ./certificate-server.png
DUPTYPE_WITHIN_SAME_TREE -273 0 27226 2068 11047878 3 ./preferences-desktop-user.png
DUPTYPE_WITHIN_SAME_TREE -273 0 27226 2068 11048892 3 ./user-info.png
DUPTYPE_WITHIN_SAME_TREE -273 0 27226 2068 11049921 3 ./preferences-web-browser-identification.png
DUPTYPE_FIRST_OCCURRENCE 99 0 27347 2068 11051913 3 ./application-x-desktop.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11046863 3 ./gnome-mime-text-x-gtkrc.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11052841 3 ./gnome-mime-application-x-theme.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11050861 3 ./gnome-mime-application-x-desktop.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11051897 3 ./application-x-gnome-theme-package.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11047922 3 ./gnome-mime-application-x-gnome-theme-package.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11048007 3 ./application-x-kcsrc.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11047986 3 ./gnome-mime-application-x-gnome-app-info.png
DUPTYPE_WITHIN_SAME_TREE -99 0 27347 2068 11051907 3 ./application-x-theme.png
DUPTYPE_FIRST_OCCURRENCE 484 0 27413 2068 11046986 3 ./gnome-about-logo.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11047010 3 ./xfce-system-info.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11050937 3 ./gnome-status.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11047838 3 ./preferences-desktop-notification.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11052978 3 ./stock_view-details.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11048827 3 ./gnome-logo-icon-transparent.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11053857 3 ./gnome-info.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11049858 3 ./gtk-info.png
DUPTYPE_WITHIN_SAME_TREE -484 0 27413 2068 11049010 3 ./indicator-applet.png
DUPTYPE_FIRST_OCCURRENCE 685 0 27971 2068 11052886 3 ./gnome-session.png
DUPTYPE_WITHIN_SAME_TREE -685 0 27971 2068 11052939 3 ./user-identity.png
DUPTYPE_FIRST_OCCURRENCE 718 0 28205 2068 11051998 3 ./google.png
DUPTYPE_WITHIN_SAME_TREE -718 0 28205 2068 11050880 3 ./im-google.png
DUPTYPE_FIRST_OCCURRENCE 1365 0 28336 2068 11047861 3 ./telepathy-kde.png
DUPTYPE_WITHIN_SAME_TREE -1365 0 28336 2068 11050896 3 ./telepathy.png
DUPTYPE_FIRST_OCCURRENCE 152 0 28442 2068 11052020 3 ./applications-cardgames.png
DUPTYPE_WITHIN_SAME_TREE -152 0 28442 2068 11051872 3 ./kpat.png
DUPTYPE_WITHIN_SAME_TREE -152 0 28442 2068 11050024 3 ./gnome-aisleriot.png
DUPTYPE_WITHIN_SAME_TREE -152 0 28442 2068 11047957 3 ./lskat.png
DUPTYPE_FIRST_OCCURRENCE 266 0 28636 2068 11049871 3 ./camera-web.png
DUPTYPE_WITHIN_SAME_TREE -266 0 28636 2068 11052879 3 ./pfa-logo.png
DUPTYPE_FIRST_OCCURRENCE 1102 0 28758 2068 11047952 3 ./ooo-printeradmin.png
DUPTYPE_WITHIN_SAME_TREE -1102 0 28758 2068 11051969 3 ./openofficeorg-printeradmin.png
DUPTYPE_WITHIN_SAME_TREE -1102 0 28758 2068 11048907 3 ./openofficeorg3.0-printeradmin.png
DUPTYPE_WITHIN_SAME_TREE -1102 0 28758 2068 11050974 3 ./openofficeorg3-printeradmin.png
DUPTYPE_FIRST_OCCURRENCE 833 0 28820 2068 11046970 3 ./keepassx.png
DUPTYPE_WITHIN_SAME_TREE -833 0 28820 2068 11046987 3 ./preferences-desktop-cryptography.png
DUPTYPE_WITHIN_SAME_TREE -833 0 28820 2068 11051950 3 ./kgpg.png
DUPTYPE_WITHIN_SAME_TREE -833 0 28820 2068 11050980 3 ./kleopatra.png
DUPTYPE_FIRST_OCCURRENCE 746 0 28929 2068 11049907 3 ./gwibber.png
DUPTYPE_WITHIN_SAME_TREE -746 0 28929 2068 11048912 3 ./twitux.png
DUPTYPE_FIRST_OCCURRENCE 844 0 29009 2068 11050014 3 ./kget.png
DUPTYPE_WITHIN_SAME_TREE -844 0 29009 2068 11052847 3 ./transmission.png
DUPTYPE_FIRST_OCCURRENCE 1076 0 29145 2068 11049919 3 ./nvidia-current-settings.png
DUPTYPE_WITHIN_SAME_TREE -1076 0 29145 2068 11052011 3 ./nvidia-settings.png
DUPTYPE_FIRST_OCCURRENCE 740 0 29149 2068 11051898 3 ./gtwitter.png
DUPTYPE_WITHIN_SAME_TREE -740 0 29149 2068 11048848 3 ./twitter.png
DUPTYPE_WITHIN_SAME_TREE -740 0 29149 2068 11049950 3 ./im-twitter.png
DUPTYPE_FIRST_OCCURRENCE 515 0 29300 2068 11051972 3 ./gnome-gnect.png
DUPTYPE_WITHIN_SAME_TREE -515 0 29300 2068 11049934 3 ./kfourinline.png
DUPTYPE_FIRST_OCCURRENCE 739 0 29412 2068 11048945 3 ./gtkpod.png
DUPTYPE_WITHIN_SAME_TREE -739 0 29412 2068 11053861 3 ./multimedia-player-ipod.png
DUPTYPE_WITHIN_SAME_TREE -739 0 29412 2068 11049922 3 ./multimedia-player-apple-ipod.png
DUPTYPE_WITHIN_SAME_TREE -739 0 29412 2068 11050920 3 ./ipod_mount.png
DUPTYPE_WITHIN_SAME_TREE -739 0 29412 2068 11046992 3 ./multimedia-player-ipod-grey.png
DUPTYPE_FIRST_OCCURRENCE 1525 0 29413 2068 11053817 3 ./xchat-gnome.png
DUPTYPE_WITHIN_SAME_TREE -1525 0 29413 2068 11049828 3 ./xchat.png
DUPTYPE_WITHIN_SAME_TREE -1525 0 29413 2068 11046878 3 ./xchat-mini.png
DUPTYPE_FIRST_OCCURRENCE 286 0 29519 2068 11048954 3 ./clock.png
DUPTYPE_WITHIN_SAME_TREE -286 0 29519 2068 11053825 3 ./ktimer.png
DUPTYPE_WITHIN_SAME_TREE -286 0 29519 2068 11046843 3 ./ktimetracker.png
DUPTYPE_WITHIN_SAME_TREE -286 0 29519 2068 11048862 3 ./time.png
DUPTYPE_FIRST_OCCURRENCE 1294 0 29548 2068 11049900 3 ./start-here-branding-chakra.png
DUPTYPE_WITHIN_SAME_TREE -1294 0 29548 2068 11049958 3 ./start-here-chakra.png
DUPTYPE_FIRST_OCCURRENCE 616 0 29596 2068 11049923 3 ./gnome-mime-image-gif.png
DUPTYPE_WITHIN_SAME_TREE -616 0 29596 2068 11050970 3 ./image-gif.png
DUPTYPE_FIRST_OCCURRENCE 590 0 29624 2068 11046961 3 ./gnome-mime-application-x-killustrator.png
DUPTYPE_WITHIN_SAME_TREE -590 0 29624 2068 11052973 3 ./gnome-mime-image-x-cmu-raster.png
DUPTYPE_WITHIN_SAME_TREE -590 0 29624 2068 11052017 3 ./gnome-mime-image.png
DUPTYPE_WITHIN_SAME_TREE -590 0 29624 2068 11052967 3 ./gnome-mime-image-x-xpixmap.png
DUPTYPE_WITHIN_SAME_TREE -590 0 29624 2068 11049977 3 ./image-x-tga.png
DUPTYPE_WITHIN_SAME_TREE -590 0 29624 2068 11050875 3 ./media-image.png
DUPTYPE_WITHIN_SAME_TREE -590 0 29624 2068 11046838 3 ./image.png
DUPTYPE_FIRST_OCCURRENCE 148 0 29759 2068 11053819 3 ./application-xml.png
DUPTYPE_WITHIN_SAME_TREE -148 0 29759 2068 11047873 3 ./text-xml.png
DUPTYPE_WITHIN_SAME_TREE -148 0 29759 2068 11052931 3 ./preferences-plugin-script.png
DUPTYPE_WITHIN_SAME_TREE -148 0 29759 2068 11047822 3 ./gnome-mime-application-xml.png
DUPTYPE_FIRST_OCCURRENCE 129 0 29963 2068 11047920 3 ./application-x-pak.png
DUPTYPE_WITHIN_SAME_TREE -129 0 29963 2068 11050008 3 ./package-x-generic.png
DUPTYPE_WITHIN_SAME_TREE -129 0 29963 2068 11052990 3 ./fonts-package.png
DUPTYPE_WITHIN_SAME_TREE -129 0 29963 2068 11051836 3 ./package.png
DUPTYPE_FIRST_OCCURRENCE 1236 0 30078 2068 11050990 3 ./qtcreator.png
DUPTYPE_WITHIN_SAME_TREE -1236 0 30078 2068 11050878 3 ./qtcreator_logo_32.png
DUPTYPE_FIRST_OCCURRENCE 754 0 30142 2068 11051939 3 ./homebank.png
DUPTYPE_WITHIN_SAME_TREE -754 0 30142 2068 11053828 3 ./kwalletmanager.png
DUPTYPE_FIRST_OCCURRENCE 299 0 30206 2068 11049903 3 ./covergloobus.png
DUPTYPE_WITHIN_SAME_TREE -299 0 30206 2068 11049942 3 ./gloobus-preview.png
DUPTYPE_WITHIN_SAME_TREE -299 0 30206 2068 11051012 3 ./gloobus.png
DUPTYPE_FIRST_OCCURRENCE 263 0 30347 2068 11049949 3 ./caffeine.png
DUPTYPE_WITHIN_SAME_TREE -263 0 30347 2068 11050012 3 ./kaffeine.png
DUPTYPE_FIRST_OCCURRENCE 619 0 30413 2068 11049875 3 ./gnome-mime-image-tiff.png
DUPTYPE_WITHIN_SAME_TREE -619 0 30413 2068 11051921 3 ./image-tiff.png
DUPTYPE_FIRST_OCCURRENCE 363 0 30575 2068 11049991 3 ./evolution-memos.png
DUPTYPE_WITHIN_SAME_TREE -363 0 30575 2068 11046980 3 ./sticky-notes.png
DUPTYPE_WITHIN_SAME_TREE -363 0 30575 2068 11048943 3 ./gnome-note.png
DUPTYPE_WITHIN_SAME_TREE -363 0 30575 2068 11047875 3 ./stock_insert-note.png
DUPTYPE_WITHIN_SAME_TREE -363 0 30575 2068 11049965 3 ./gnote.png
DUPTYPE_WITHIN_SAME_TREE -363 0 30575 2068 11053039 3 ./stock_notes.png
DUPTYPE_FIRST_OCCURRENCE 28 0 30609 2068 11049830 3 ./addressbook.png
DUPTYPE_WITHIN_SAME_TREE -28 0 30609 2068 11050989 3 ./kaddressbook.png
DUPTYPE_WITHIN_SAME_TREE -28 0 30609 2068 11048908 3 ./stock_addressbook.png
DUPTYPE_WITHIN_SAME_TREE -28 0 30609 2068 11050956 3 ./office-address-book.png
DUPTYPE_WITHIN_SAME_TREE -28 0 30609 2068 11052883 3 ./x-office-address-book.png
DUPTYPE_FIRST_OCCURRENCE 18 0 30653 2068 11048939 3 ./abrt.png
DUPTYPE_WITHIN_SAME_TREE -18 0 30653 2068 11047966 3 ./kbugbuster.png
DUPTYPE_WITHIN_SAME_TREE -18 0 30653 2068 11046897 3 ./bug-buddy.png
DUPTYPE_WITHIN_SAME_TREE -18 0 30653 2068 11049869 3 ./applications-debugging.png
DUPTYPE_WITHIN_SAME_TREE -18 0 30653 2068 11047927 3 ./tools-report-bug.png
DUPTYPE_FIRST_OCCURRENCE 1140 0 30665 2068 11052854 3 ./opensuse-logo.png
DUPTYPE_WITHIN_SAME_TREE -1140 0 30665 2068 11048924 3 ./start-here-opensuse.png
DUPTYPE_FIRST_OCCURRENCE 324 0 30802 2068 11048845 3 ./dragonplayer.png
DUPTYPE_WITHIN_SAME_TREE -324 0 30802 2068 11048982 3 ./mplayer.png
DUPTYPE_WITHIN_SAME_TREE -324 0 30802 2068 11049916 3 ./kplayer.png
DUPTYPE_WITHIN_SAME_TREE -324 0 30802 2068 11048903 3 ./gnome-mplayer.png
DUPTYPE_WITHIN_SAME_TREE -324 0 30802 2068 11053880 3 ./smplayer.png
DUPTYPE_WITHIN_SAME_TREE -324 0 30802 2068 11053873 3 ./kmplayer.png
DUPTYPE_FIRST_OCCURRENCE 675 0 30871 2068 11049943 3 ./gnome-samegnome.png
DUPTYPE_WITHIN_SAME_TREE -675 0 30871 2068 11050952 3 ./ksame.png
DUPTYPE_WITHIN_SAME_TREE -675 0 30871 2068 11051023 3 ./gnome-swell-foop.png
DUPTYPE_FIRST_OCCURRENCE 979 0 30899 2068 11048968 3 ./mandriva-logo.png
DUPTYPE_WITHIN_SAME_TREE -979 0 30899 2068 11053748 3 ./start-here-mandriva.png
DUPTYPE_FIRST_OCCURRENCE 236 0 30924 2068 11050859 3 ./baobab.png
DUPTYPE_WITHIN_SAME_TREE -236 0 30924 2068 11048846 3 ./kdf.png
DUPTYPE_WITHIN_SAME_TREE -236 0 30924 2068 11053030 3 ./filelight.png
DUPTYPE_FIRST_OCCURRENCE 1084 0 31155 2068 11052996 3 ./office-writer.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11049829 3 ./ooo-writer.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11047973 3 ./ooo-writer24.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11049909 3 ./openofficeorg3-writer.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11050984 3 ./openofficeorg3.0-writer.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11051995 3 ./openofficeorg24-writer.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11048914 3 ./openofficeorg-writer.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11051928 3 ./ooo-writer3.0.png
DUPTYPE_WITHIN_SAME_TREE -1084 0 31155 2068 11050887 3 ./ooo-writer2.png
DUPTYPE_FIRST_OCCURRENCE 1090 0 31340 2068 11050901 3 ./ooo-calc.png
DUPTYPE_WITHIN_SAME_TREE -1090 0 31340 2068 11049005 3 ./openofficeorg24-calc.png
DUPTYPE_WITHIN_SAME_TREE -1090 0 31340 2068 11049874 3 ./ooo-calc2.png
DUPTYPE_WITHIN_SAME_TREE -1090 0 31340 2068 11046854 3 ./ooo-calc24.png
DUPTYPE_WITHIN_SAME_TREE -1090 0 31340 2068 11051905 3 ./openofficeorg3-calc.png
DUPTYPE_WITHIN_SAME_TREE -1090 0 31340 2068 11047917 3 ./openofficeorg3.0-calc.png
DUPTYPE_WITHIN_SAME_TREE -1090 0 31340 2068 11052868 3 ./ooo-calc3.0.png
DUPTYPE_FIRST_OCCURRENCE 1096 0 31815 2068 11050919 3 ./ooo-impress.png
DUPTYPE_WITHIN_SAME_TREE -1096 0 31815 2068 11048921 3 ./openofficeorg3-impress.png
DUPTYPE_WITHIN_SAME_TREE -1096 0 31815 2068 11047944 3 ./openofficeorg-impress.png
DUPTYPE_WITHIN_SAME_TREE -1096 0 31815 2068 11053001 3 ./ooo-impress3.0.png
DUPTYPE_WITHIN_SAME_TREE -1096 0 31815 2068 11050996 3 ./openofficeorg24-impress.png
DUPTYPE_WITHIN_SAME_TREE -1096 0 31815 2068 11053011 3 ./ooo-impress24.png
DUPTYPE_WITHIN_SAME_TREE -1096 0 31815 2068 11053856 3 ./ooo-impress2.png
DUPTYPE_WITHIN_SAME_TREE -1096 0 31815 2068 11047831 3 ./openofficeorg3.0-impress.png
DUPTYPE_FIRST_OCCURRENCE 1100 0 31903 2068 11046922 3 ./ooo-math.png
DUPTYPE_WITHIN_SAME_TREE -1100 0 31903 2068 11050895 3 ./openofficeorg3.0-math.png
DUPTYPE_WITHIN_SAME_TREE -1100 0 31903 2068 11049905 3 ./openofficeorg3-math.png
DUPTYPE_WITHIN_SAME_TREE -1100 0 31903 2068 11050949 3 ./ooo-math3.0.png
DUPTYPE_WITHIN_SAME_TREE -1100 0 31903 2068 11050847 3 ./openofficeorg-math.png
DUPTYPE_FIRST_OCCURRENCE 615 0 32027 2068 11052031 3 ./gnome-mime-image-bmp.png
DUPTYPE_WITHIN_SAME_TREE -615 0 32027 2068 11047879 3 ./gnome-mime-image-x-portable-bitmap.png
DUPTYPE_WITHIN_SAME_TREE -615 0 32027 2068 11047872 3 ./image-x-portable-bitmap.png
DUPTYPE_WITHIN_SAME_TREE -615 0 32027 2068 11047862 3 ./image-bmp.png
DUPTYPE_WITHIN_SAME_TREE -615 0 32027 2068 11051991 3 ./image-x-win-bitmap.png
DUPTYPE_FIRST_OCCURRENCE 259 0 32240 2068 11049854 3 ./browser-help.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11053905 3 ./xfce_unknown.png
